theta_mode,candidate_key,seed,epoch,train_loss,val_accuracy,test_accuracy,gate_pass,val_transported_final_energy,run_summary_path
live_theta,baseline_plain_raw,0,13,0.0030900087070628067,0.40370370370370373,0.46296296296296297,False,0.4572410977882424,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,14,0.0028368935804429533,0.4925925925925926,0.4703703703703704,False,0.4458519422949747,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,15,0.0026566753321400757,0.4888888888888889,0.5185185185185185,False,0.43725303426768586,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,16,0.002494402950522876,0.5703703703703704,0.5777777777777777,False,0.42885242214489605,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,17,0.002368354748131152,0.4777777777777778,0.5259259259259259,False,0.4232357669692351,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,18,0.0022821609051574647,0.5666666666666667,0.5592592592592592,False,0.4170521845530712,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,19,0.0022112264193256776,0.5333333333333333,0.5740740740740741,False,0.41101714246727733,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,20,0.00215861922537742,0.4925925925925926,0.5333333333333333,False,0.40662177255886767,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,21,0.002116995084006504,0.5666666666666667,0.5518518518518518,False,0.40093104008692176,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,22,0.0020808386769269414,0.6259259259259259,0.6148148148148148,False,0.39582528061586364,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,23,0.0020498249801592337,0.6296296296296297,0.6296296296296297,False,0.39242303318077104,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,24,0.002017546206967418,0.5333333333333333,0.6074074074074074,False,0.3883948590178747,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,25,0.0019925647293261286,0.6666666666666666,0.6888888888888889,False,0.3828406004534639,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,26,0.0019676538511112997,0.6370370370370371,0.6518518518518519,False,0.37900607502859907,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,27,0.0019473150513187945,0.6185185185185185,0.6370370370370371,False,0.37554362451716317,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,28,0.0019268703529894467,0.6407407407407407,0.6407407407407407,False,0.3715056724049378,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,29,0.0019079985763433116,0.6518518518518519,0.6777777777777778,False,0.36852895576829203,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,30,0.0018897308254384785,0.6518518518518519,0.7037037037037037,False,0.36480478904848207,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,31,0.0018747343395740482,0.6333333333333333,0.6703703703703704,True,0.36210779819530975,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,32,0.0018603189542578786,0.674074074074074,0.7,True,0.35708394230988727,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,33,0.0018467595262153618,0.6333333333333333,0.6444444444444445,True,0.35447511303930973,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,34,0.0018345585496657535,0.737037037037037,0.7296296296296296,True,0.35054787475943117,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,35,0.0018216194354355383,0.6370370370370371,0.6259259259259259,True,0.34959915456960483,runs/live_theta/baseline_plain_raw/seed_0/summary.json
live_theta,baseline_plain_raw,0,36,0.0018128481276353074,0.6555555555555556,0.6888888888888889,True,0.3445471786879228,runs/live_theta/baseline_plain_raw/seed_0/summary.json
